URL,ImageURL,Brand,Product Name,Ratings,Price,Discount,Specs,,,,,,,,,,,,
https://www.amazon.in/Emporio-Armani-Analog-Womens-Watch-AR11223/dp/B07R2MLFS8/ref=sr_1_36?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-36&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/51jR5RseLOL._AC_UL320_.jpg,Emporio Armani,"Emporio Armani Stainless Steel Analog Pink Dial Women Watch-Ar11223, Multi-Color Band",4,"26,995",4%,,,,,,,,,,,,,
https://www.amazon.in/Swarovski-Attract-Bracelet-Gold-Tone-5644053/dp/B0BK4BS26S/ref=sr_1_37?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-37&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/81FSSSiHlIL._AC_UL320_.jpg,Swarovski,"Stainless Steel Analog Rose Gold Tone Dial Women's Watch-5644053, Band Color-Rose Gold",4.7,"34,200",10%,"Watch Information
Band Colour
Rose Gold
Band Material
Stainless Steel
Band Width
12 Millimeters
Bezel Function
No bezel available
Bezel Material
No bezel available
Brand
Swarovski
Calendar Type
No Calendar
Case Diameter
30 Millimeters
Case Material
Stainless Steel
Case Thickness
6.27 Millimeters
Clasp
Box Safety Clasp
Collection
attract
Dial Colour
Rose gold tone
Crystal Material
Glass
Display Type
Analog
Case Shape
Round
Item Weight
49 g
Model Number
5644053
Part Number
5644053
Special Features
Lightweight
Warranty Type
Manufacturer
Movement
Swiss Quartz
Water Resistance Depth
50 Meters
Band size
Womens Standard
Warranty Description
2 Year International Warranty CC +91-7503977721
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Swarovski-Analog-Black-Womens-Watch-5580530/dp/B08QNKVL2L/ref=sr_1_38?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-38&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71GjdKOUS3L._AC_UL320_.jpg,Swarovski,"Stainless Steel Analog Black Dial Women's Watch-5580530, Band_Pink",4.5,"27,900",10%,"Watch Information
Band Colour
Black
Band Material
Stainless Steel
Band Width
10 Millimeters
Bezel Function
No bezel available
Bezel Material
No bezel available
Brand
Swarovski
Calendar Type
No Calendar
Case Diameter
32 Millimeters
Case Material
Stainless Steel
Case Thickness
8.15 Millimeters
Clasp
Box Safety Clasp
Dial Colour
Black
Crystal Material
Crystal
Display Type
Analog
Case Shape
Round
Item Weight
100 g
Model Number
5580530
Part Number
5580530
Special Features
Water Resistant
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
30 Meters
Band size
Womens Standard
Warranty Description
2 Year's International Warranty
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Michael-Kors-Analog-Womens-Watch-MK7435/dp/B0CJNDNW95/ref=sr_1_39?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-39&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/81H4UCl6t+L._AC_UL320_.jpg,Michael Kors,"Michael Kors Stainless Steel Analog Gold Dial Women Watch-Mk7435, Gold Band",5,"27,297",30%,,,,,,,,,,,,,
https://www.amazon.in/Seiko-Premier-Analog-White-Womens/dp/B01JLTX2W8/ref=sr_1_41?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-41&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/81M-MSVmMtL._AC_UL320_.jpg,Seiko,"Stainless Steel Premier Analog White Dial Women Watch-Sxb429P1, Bandcolor-Silver",1,"33,300",10%,"Watch Information
Band Colour
Silver
Band Material
Stainless Steel
Band Width
21 Millimeters
Brand
Seiko
Case Diameter
31.00
Case Material
Stainless Steel
Case Thickness
30.5 Millimeters
Clasp
Buckle
Collection
Premier
Dial Colour
White
Crystal Material
Crystal
Display Type
Analog
Case Shape
Round
Item Weight
82 g
Model Number
SXB429P1
Part Number
SXB429P1
Special Features
Water Resistant
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
10 Meters
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Swarovski-Analog-Green-Womens-Watch-nc/dp/B0BHWX42M1/ref=sr_1_43?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-43&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71EeZk6+PLL._AC_UL320_.jpg,Swarovski,"Leather Analog Green Dial Women's Watch-5644078, Band Color-Green",3.5,"27,900",10%,"Watch Information
Band Colour
Green
Band Material
Leather
Band Width
14 Millimeters
Bezel Function
No bezel available
Bezel Material
No bezel available
Brand
Swarovski
Calendar Type
No Calendar
Case Diameter
35.5 Millimeters
Case Material
Stainless Steel
Case Thickness
7.5 Millimeters
Clasp
Box with Tongue Clasp
Collection
crystalline aura
Dial Colour
Green
Crystal Material
Crystal
Display Type
Analog
Case Shape
Oval
Item Weight
360 g
Model Number
5644078
Part Number
5644078
Special Features
Second, Minute, Hour
Warranty Type
Manufacturer
Movement
Swiss Quartz
Water Resistance Depth
50 Meters
Band size
Womens Standard
Warranty Description
2 Year International Warranty CC +91-7503977721
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/SWAROVSKI-Chrono-Leather-Gold-Tone-Finish/dp/B0B14Y8FJ1/ref=sr_1_44?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-44&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/81VCrcMl-fL._AC_UL320_.jpg,Swarovski,"Swarovski Women Octea Lux Chrono Analog Watch Leather Strap, Brown, Gold-Tone Finish Article No.: 5632260, Band_Multicolor",4.4,"31,500",10%,,,,,,,,,,,,,
https://www.amazon.in/GC-Analog-Green-Womens-Watch-Z44002L9MF/dp/B0DG94PFV5/ref=sr_1_45?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-45&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71iR4ACuEvL._AC_UL320_.jpg,GC,Analog Green Dial Women's Watch-Z44002L9MF,,"39,995",,"Watch Information
Band Colour
Multicolor
Band Material
Stainless Steel
Band Width
20
Bezel Function
Stationary
Bezel Material
Stainless Steel
Brand
GC
Calendar Type
No Calendar
Case Diameter
34 Millimeters
Case Material
Stainless Steel
Case Thickness
9 Millimeters
Clasp
Foldover Clasp
Dial Colour
Green
Crystal Material
Sapphire Crystal
Display Type
Analog
Case Shape
Square
Item Weight
70 g
Model Number
Z44002L9MF
Part Number
Z44002L9MF
Warranty Type
Limited
Movement
Quartz
Water Resistance Depth
100 Meters
Band size
Womens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Emporio-Armani-Analog-Stainless-Watch-AR11641/dp/B0DJ2XCFC2/ref=sr_1_46?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-46&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/41VefVZSmkL._AC_UL320_.jpg,Emporio Armani,Analog Green Dial Women's Stainless Steel Watch-AR11641,,"26,995",,"Watch Information
Band Colour
Rose Gold
Band Material
Stainless Steel
Band Width
16 Millimeters
Bezel Function
Unidirectional
Bezel Material
Stainless Steel
Brand
Emporio Armani
Calendar Type
No Calendar
Case Diameter
22 Millimeters
Case Material
Stainless Steel
Case Thickness
6 Millimeters
Clasp
Deployment Clasp
Dial Colour
Green
Crystal Material
Glass
Display Type
Analog
Case Shape
Rectangular
Item Weight
53 g
Model Number
AR11641
Part Number
AR11641
Special Features
Waterproof, Ultra Thin
Warranty Type
Limited
Movement
Quartz
Water Resistance Depth
50 Meters
Band size
Womens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Seiko-Analogue-Rose-Womens-Watch-SRZ548P1/dp/B0BS6RN8C2/ref=sr_1_47?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-47&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/61LW3B3F8VL._AC_UL320_.jpg,Seiko,"Leather Analogue Rose Gold Dial Women Watch-Srz548P1, Bandcolor-Brown",,"37,800",10%,"Watch Information
Band Colour
Brown
Band Material
Leather
Band Width
11 Millimeters
Bezel Function
No bezel available
Bezel Material
No bezel available
Brand
Seiko
Calendar Type
No Calendar
Case Diameter
29 Millimeters
Case Material
Stainless Steel
Case Thickness
7 Millimeters
Clasp
Buckle
Dial Colour
Rose Gold
Crystal Material
Sapphire Crystal
Display Type
analogue
Case Shape
Round
Item Weight
134 g
Model Number
SRZ548P1
Part Number
SRZ548P1
Special Features
Water Resistant
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
50 Meters
Band size
Womens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Zeppelin-Stainless-Classic-7039M-2-Bracelet/dp/B09VTFGD8Q/ref=sr_1_48?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-48&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/71PCSqe9kLL._AC_UL320_.jpg,Zeppelin,"Men's Stainless Steel Classic Analog Watch 7039M-2, Blue, Bracelet, Band_ Golden",5,"26,950",30%,"Watch Information
Band Colour
Gold
Band Material
Stainless Steel
Band Width
18 Millimeters
Bezel Function
No bezel available
Bezel Material
No bezel available
Brand
Zeppelin
Calendar Type
No Calendar
Case Diameter
36 Millimeters
Case Material
Stainless Steel
Case Thickness
10 Millimeters
Clasp
Foldover Clasp
Collection
LZ 129 Hindenburg Mondphase
Dial Colour
Blue
Crystal Material
Mineral
Display Type
analogue
Case Shape
Round
Item Weight
64 g
Maximum Water Resistance Pressure
3.00 Bars
Metal Stamp
stainless steel
Model Number
7039M-2
Part Number
7039M-2
Special Features
Arabic Numerals, Moon Phase, Arabic numerals, Date display
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
30 Meters
Band size
Womens Standard
Warranty Description
2 Year
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/BOSS-Analog-Black-Dial-Watch-1514168/dp/B0D25GHXFM/ref=sr_1_49?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-49&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/715qly9OBFL._AC_UL320_.jpg,BOSS,Analog Black Dial Men's Watch-1514168,,"26,175",,"Watch Information
Band Colour
Black
Band Material
Silicone
Band Width
22
Bezel Function
No Bezel Avaiable
Bezel Material
No Bezel Avaiable
Brand
BOSS
Calendar Type
No Calendar
Case Diameter
44 Millimeters
Case Material
Stainless Steel
Case Thickness
11.45 Millimeters
Clasp
Buckle
Dial Colour
Black
Crystal Material
Mineral Glass
Display Type
Analog
Case Shape
Round
Item Weight
85 g
Model Number
1514168
Part Number
1514168
Special Features
Water Resistant
Warranty Type
Limited
Movement
Quartz
Water Resistance Depth
50 Meters
Band size
Mens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Titan-Silver-Mother-Sterling-Women-NS9898VM03/dp/B09K4FXMN7/ref=sr_1_50?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-50&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/41-0MPvdxsL._AC_UL320_.jpg,Titan,Raga Silver Mother of Pearl Analog Sterling Silver Strap Watch for Women-NS9898VM03/NT9898VM03,,"34,095",,"Watch Information
Band Colour
Silver
Band Material
Stainless Steel
Band Width
34 Millimeters
Bezel Function
GMT
Bezel Material
No bezel available
Brand
Titan
Calendar Type
No Calendar
Case Diameter
31.5 Millimeters
Case Material
Silver
Case Thickness
7.9 Millimeters
Clasp
Tang Buckle
Dial Colour
Multicolor
Crystal Material
Glass
Display Type
Analog
Case Shape
Rectangular
Item Weight
100 g
Model Number
9898VM03
Part Number
9898VM03
Special Features
Waterproof
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
30 Meters
Band size
Womens Standard
Warranty Description
1
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Titan-Silver-Sterling-Stainless-Women-NS9897VM03/dp/B09K4D7KF7/ref=sr_1_51?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-51&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/41mPnZj5H4L._AC_UL320_.jpg,Titan,Raga Silver Mother of Pearl Dial Analog Sterling Silver Strap Watch for Women-NS9897VM03/NT9897VM03,,"25,995",12%,"Watch Information
Band Colour
Silver
Band Material
Stainless Steel
Band Width
22 Millimeters
Bezel Function
GMT
Bezel Material
No bezel available
Brand
Titan
Calendar Type
Day, Date, Month & Year
Case Diameter
44 Millimeters
Case Material
Brass
Case Thickness
6.00
Clasp
Buckle
Dial Colour
white
Crystal Material
Mineral Glass
Display Type
analogue
Case Shape
Round
Model Number
WTT9897VM03
Part Number
WTT9897VM03
Special Features
Mother of Pearl Dial, Crystal Embellishment
Warranty Type
Manufacturer
Movement
Quartz
Water Resistance Depth
5 Meters
Band size
Womens Standard
Warranty Description
1
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
https://www.amazon.in/Michael-Stainless-Analog-Womens-Watch-Mk4803/dp/B0CRD338RF/ref=sr_1_52?dib=eyJ2IjoiMSJ9.WflfQSXapMo2D4Zmi81IBcHyRI2GBgsCWQSEzXEW1TSghc521wFCGO8UPlQ4jy4ttBlvebEbEpnYHJXumdCKhokl0_WdHFmw2S1Dm62resKyJhp80DNkllwu6KMGL-4Z_QXG6erFQzLdyqSfoKBeLqZuchsPsLDvw4wjpdwdlFdMHW9uzDnAAiVteYSjHGNW-UTZjeb_Qg69ytCwZIcYWWmx4kLbqqcz0eu9c6ykEEtD4-5IRWkzgPMKyDrq_9d4I4bCUDAv77ojICCTxo6h0ruV1lxcInOgpWMErWcQ6W8.Dsq-refe4HWjTjnMwdSEZG44k1oCQ8ZVGOIYHU9JnRs&dib_tag=se&qid=1744806224&refinements=p_36%3A2490000-4050000%2Cp_n_feature_seven_browse-bin%3A1480900031&rnid=3439816031&s=watch&sr=1-52&xpid=NIOcc7XmuV-Ps,https://m.media-amazon.com/images/I/81f+3qcq2oL._AC_UL320_.jpg,Michael Kors,"Stainless Steel Analog White Dial Women's Watch-Mk4803, Band Color:Silver",4.7,"25,197",30%,"Watch Information
Band Colour
Silver
Band Material
Stainless Steel
Band Width
22 Millimeters
Bezel Function
Unidirectional
Bezel Material
Stainless Steel
Brand
Michael Kors
Calendar Type
No Calendar
Case Diameter
43 Millimeters
Case Material
Stainless Steel
Case Thickness
12 Millimeters
Clasp
Deployment Clasp
Dial Colour
White
Crystal Material
Glass
Display Type
Analog
Case Shape
Round
Item Weight
100 g
Model Number
MK4803
Part Number
MK4803
Warranty Type
Limited
Movement
Quartz
Water Resistance Depth
50 Meters
Band size
Womens Standard
Warranty
If this product is sold by Amazon, please review the manufacturer’s website for warranty information. If this product is sold by another party, please contact the seller directly for warranty information for this product. You may also be able to find warranty information on the manufacturer’s website.",,,,,,,,,,,,
